STN--- WBAN   YEARMODA    TEMP       DEWP      SLP        STP       VISIB      WDSP     MXSPD   GUST    MAX     MIN   PRCP   SNDP   FRSHTT 
725955 24259  19731228    44.0 16    36.3 16  1017.7 12  9999.9  0   13.4 16    6.2 16   10.9  999.9    46.9*   38.8* 99.99  999.9  110000 
725955 24259  19731229    44.4 19    35.4 18  1015.1 17  9999.9  0   17.1 19   10.9 19   22.0   35.0    52.0*   36.9* 99.99  999.9  110000 
725955 24259  19731230    36.2 19    27.8 19  1025.9 17  9999.9  0   19.4 19    4.1 19   17.9  999.9    46.9*   27.1*  0.00I 999.9  000000 
725955 24259  19731231    33.9 18    27.3 18  1020.2 16  9999.9  0   12.1 18    0.0 18  999.9  999.9    41.0*   30.0* 99.99  999.9  001000 
725955 24259  19740101    31.3 16    18.3 16  1019.4 16  9999.9  0   19.2 16   13.6 16   23.9  999.9    34.9*   22.1* 99.99  999.9  001000 
725955 24259  19740102    24.8 17     8.6 17  1021.9 14  9999.9  0   26.4 17    1.9 17   11.8  999.9    34.9*   15.1*  0.00I 999.9  000000 
725955 24259  19740103    29.4 18    14.2 18  1015.6 16  9999.9  0   24.1 18    5.3 18   11.8  999.9    36.9*   26.1*  0.00I 999.9  000000 
725955 24259  19740104    26.4 16    12.2 16  1012.4 14  9999.9  0   33.7 16    6.2 16   15.0  999.9    34.9*   17.1*  0.00I 999.9  000000 
725955 24259  19740105    22.8 18    12.2 18  1006.3 15  9999.9  0   15.2 18    7.7 18   15.0  999.9    32.0*   18.1* 99.99  999.9  001000 
725955 24259  19740106    18.8 17    10.1 17  1013.2 16  9999.9  0    8.8 17    5.7 17    9.9  999.9    25.2*   12.0* 99.99  999.9  001000 
725955 24259  19740107    16.7 18     9.3 18  1018.2 15  9999.9  0   23.3 18    2.2 18    5.8  999.9    29.1*    7.2*  0.00I 999.9  000000 
725955 24259  19740108    19.0 20    10.7 20  1017.9 17  9999.9  0   29.8 20    2.7 20    5.8  999.9    34.0*    7.2*  0.00I 999.9  000000 
725955 24259  19740109    22.9 19    13.3 18  1016.7 17  9999.9  0   28.4 19    2.2 19    7.0  999.9    36.0*   13.1*  0.00I 999.9  000000 
725955 24259  19740110    22.1 20    12.9 20  1020.2 14  9999.9  0   29.6 20    2.1 20    7.0  999.9    36.0*   10.0*  0.00I 999.9  000000 
725955 24259  19740111    24.8 19    17.2 19  1019.7 17  9999.9  0   21.9 19    2.0 19    8.0  999.9    36.0*   14.0* 99.99  999.9  001000 
725955 24259  19740112    38.6 20    31.5 20  1014.6 17  9999.9  0   14.1 20    7.0 20   17.9  999.9    46.9*   32.9* 99.99  999.9  010000 
725955 24259  19740113    45.3 18    36.2 18  1016.7 16  9999.9  0   18.8 18   11.0 17   19.8  999.9    54.9*   39.9* 99.99  999.9  010000 
725955 24259  19740114    49.0 19    38.8 19  1015.1 17  9999.9  0   18.2 19   19.1 19   28.0   35.0    52.9*   43.9* 99.99  999.9  010000 
725955 24259  19740115    50.0 20    40.8 19  1008.5 17  9999.9  0   10.9 20   22.6 20   31.9   39.8    52.0*   41.0* 99.99  999.9  010000 
725955 24259  19740116    47.8 16    42.1 16  1007.3 16  9999.9  0    7.2 16   11.9 16   24.9   35.0    48.9*   45.9* 99.99  999.9  110000 
725955 24259  19740117    43.0 18    36.2 18  1016.9 17  9999.9  0   27.6 18    3.8 18    7.0  999.9    52.0*   34.0* 99.99  999.9  010000 
725955 24259  19740118    51.0 20    39.1 20  1011.6 17  9999.9  0   14.1 20   18.8 20   24.9   31.9    55.9*   47.8* 99.99  999.9  010000 
725955 24259  19740119    44.5 20    36.1 20  1016.0 17  9999.9  0   15.8 20    4.6 20   10.9  999.9    54.0*   36.0* 99.99  999.9  010000 
725955 24259  19740120    40.2 19    29.5 19  1018.9 17  9999.9  0   15.4 19    9.7 19   19.8  999.9    50.0*   34.9*  0.00I 999.9  000000 
725955 24259  19740121    34.6 20    22.6 20  1029.2 17  9999.9  0   29.7 20    6.2 20   19.8  999.9    41.9*   27.1*  0.00I 999.9  000000 
725955 24259  19740122    34.9 20    25.1 20  1037.4 17  9999.9  0   35.7 19    3.2 20    4.9  999.9    47.8*   26.1*  0.00I 999.9  000000 
725955 24259  19740123    38.9 18    30.2 18  1035.1 16  9999.9  0   31.2 18    4.4 18    7.0  999.9    52.0*   30.0*  0.00I 999.9  000000 
725955 24259  19740124    35.8 20    28.7 20  1030.5 17  9999.9  0   24.3 20    3.2 20    7.0  999.9    50.0*   24.1*  0.00I 999.9  100000 
725955 24259  19740125    38.2 20    29.4 20  1022.2 17  9999.9  0   24.0 20    5.4 20   17.9  999.9    50.0*   28.0*  0.00I 999.9  000000 
725955 24259  19740126    37.5 20    26.2 20  1024.6 17  9999.9  0   21.5 20    7.9 20   15.9  999.9    46.9*   31.1* 99.99  999.9  001000 
725955 24259  19740127    37.3 19    28.7 18  1029.3 15  9999.9  0   14.0 19    3.6 19    8.9  999.9    43.9*   31.1* 99.99  999.9  010000 
725955 24259  19740128    32.9 20    29.5 20  1027.5 17  9999.9  0    7.4 20    3.1 20    8.9  999.9    43.0*   26.1*  0.00I 999.9  100000 
725955 24259  19740129    31.7 18    28.0 18  1024.5 16  9999.9  0    7.7 18    1.8 18    4.9  999.9    43.0*   26.1*  0.00I 999.9  100000 
725955 24259  19740130    33.5 20    29.2 20  1019.8 17  9999.9  0    8.1 20    2.1 20    5.8  999.9    48.9*   25.2*  0.00I 999.9  100000 
725955 24259  19740131    43.2 19    33.7 19  1013.2 16  9999.9  0   14.4 19   10.8 19   19.8   22.9    48.9*   39.9* 99.99  999.9  010000 
725955 24259  19740201    40.8 18    32.8 18  1016.9 16  9999.9  0   18.4 18    9.6 17   22.0  999.9    46.9*   34.9* 99.99  999.9  010000 
725955 24259  19740202    35.2 19    27.8 19  1029.6 15  9999.9  0   30.7 19    4.0 19    9.9  999.9    48.9*   25.2*  0.00I 999.9  000000 
725955 24259  19740203    34.4 18    27.1 18  1029.4 17  9999.9  0   24.8 18    2.5 18    7.0  999.9    48.9*   22.1*  0.00I 999.9  100000 
725955 24259  19740204    40.2 20    29.4 20  1024.1 17  9999.9  0   30.4 20    6.3 20   17.9  999.9    48.9*   29.1* 99.99  999.9  010000 
725955 24259  19740205    34.2 19    21.3 19  1029.4 16  9999.9  0   34.0 19    8.4 19   16.9  999.9    43.9*   22.1*  0.00I 999.9  000000 
725955 24259  19740206    35.8 16    19.7 16  1031.2 15  9999.9  0   40.1 16    4.8 16   12.8  999.9    48.9*   24.1*  0.00I 999.9  000000 
725955 24259  19740207    35.1 20    22.4 20  1033.2 17  9999.9  0   36.2 20    2.8 19    7.0  999.9    54.9*   22.1*  0.00I 999.9  000000 
725955 24259  19740208    39.4 18    26.6 18  1032.6 16  9999.9  0   36.0 18    2.6 18    5.8  999.9    55.9*   23.0*  0.00I 999.9  000000 
725955 24259  19740209    40.5 17    28.0 17  1029.4 15  9999.9  0   36.4 17    2.4 17    4.9  999.9    55.9*   24.1*  0.00I 999.9  000000 
725955 24259  19740210    40.0 15    26.2 14  1025.1 14  9999.9  0   33.3 15    2.1 15    5.8  999.9    54.9*   24.1*  0.00I 999.9  000000 
725955 24259  19740211    38.8 20    26.8 20  1020.5 15  9999.9  0   31.8 20    4.3 20   17.9  999.9    56.8*   24.1*  0.00I 999.9  000000 
725955 24259  19740212    43.5 19    29.4 19  1012.9 17  9999.9  0   16.2 19   13.2 19   22.0  999.9    54.0*   37.9* 99.99  999.9  011000 
725955 24259  19740213    33.0 16    28.4 16  1019.7 16  9999.9  0    9.3 16    4.0 16    8.0  999.9    39.9*   26.1* 99.99  999.9  101000 
725955 24259  19740214    38.5 20    31.6 20  1023.3 17  9999.9  0   15.9 20    3.1 20    5.8  999.9    52.0*   32.9*  0.00I 999.9  100000 
725955 24259  19740215    42.5 17    33.1 17  1021.4 14  9999.9  0   22.3 17    3.9 15    8.9  999.9    55.9*   31.1*  0.00I 999.9  000000 
725955 24259  19740216    43.5 20    32.6 20  1016.3 17  9999.9  0   17.5 20    8.7 20   19.8  999.9    54.9*   34.9* 99.99  999.9  010000 
725955 24259  19740217    37.6 20    27.4 20  1021.7 17  9999.9  0   20.5 20    2.9 20   14.0  999.9    45.0*   27.1*  0.00I 999.9  000000 
725955 24259  19740218    40.3 19    32.2 19  1016.9 17  9999.9  0   11.9 19    5.0 19   19.8  999.9    45.0*   34.9* 99.99  999.9  110000 
725955 24259  19740219    41.2 18    31.2 18  1015.0 15  9999.9  0   16.0 18    9.5 18   19.8  999.9    47.8*   34.9* 99.99  999.9  010000 
725955 24259  19740220    35.0 20    24.9 20  1023.7 17  9999.9  0   29.0 20    4.5 20   15.0  999.9    43.9*   25.2*  0.00I 999.9  000000 
725955 24259  19740221    38.8 16    23.5 15  1017.5 12  9999.9  0   15.5 15   12.5 13   30.9   42.0    46.0*   20.1* 99.99  999.9  011000 
725955 24259  19740222    26.1 11    19.1  9  1027.3  8  9999.9  0   19.1 11    3.9 11   16.9  999.9    39.9*   18.1*  0.00I 999.9  000000 
725955 24259  19740223    32.0 17    20.4 16  1032.8 14  9999.9  0   30.7 17    2.9 17    8.9  999.9    46.0*   20.1*  0.00I 999.9  000000 
725955 24259  19740224    38.5 17    26.5 14  1028.8 17  9999.9  0   36.4 17    1.7 16    4.9  999.9    55.9*   25.2*  0.00I 999.9  000000 
725955 24259  19740225    42.5 15    32.5 13  1021.9 11  9999.9  0   28.1 13    4.1 15    8.0  999.9    55.0*   35.1* 99.99  999.9  010000 
725955 24259  19740226    53.8 14    33.6 13  1010.8  9  9999.9  0   22.8 12   12.6 12   17.9  999.9  9999.9    37.0* 99.99  999.9  010000 
725955 24259  19740227    29.6 12    17.8 11  1014.5  8  9999.9  0   14.4 11    7.6 11   22.9   29.9    46.9*    1.2*  0.00I 999.9  000000 
725955 24259  19740228    35.5 10    32.6  6  1002.2  7  9999.9  0    9.6  8   23.8  9   29.9   36.9    44.1* 9999.9  99.99  999.9  011000 
725955 24259  19740301    39.2 18    33.5 18   999.2 15  9999.9  0   11.9 18   11.8 18   35.0   39.8    45.0*   32.0* 99.99  999.9  110000 
725955 24259  19740302    37.1 17    28.5 17  1002.7 14  9999.9  0   19.4 17    4.7 17   15.0  999.9    43.0*   30.2*  0.00I 999.9  000000 
725955 24259  19740303    34.5 18    22.5 18  1015.5 15  9999.9  0   21.9 17    7.5 18   15.0  999.9    42.1*   26.2*  0.00I 999.9  000000 
725955 24259  19740304    38.3 20    26.7 20  1023.1 17  9999.9  0   23.4 20    3.1 20    7.0  999.9    51.1*   33.1* 99.99  999.9  001000 
725955 24259  19740305    46.3 19    35.0 19  1018.8 16  9999.9  0   24.3 19    5.2 19   11.8  999.9    55.9*   39.9* 99.99  999.9  010000 
725955 24259  19740306    41.8 18    34.5 18  1009.3 14  9999.9  0   13.3 17    7.5 18   15.0  999.9    54.0*   34.0* 99.99  999.9  111000 
725955 24259  19740307    31.2 20    26.9 20  1005.1 17  9999.9  0    3.0 20    8.2 20   12.8  999.9    36.0*   28.2* 99.99  999.9  101000 
725955 24259  19740308    23.8 20    15.4 20  1013.7 17  9999.9  0   30.4 20    5.1 20   14.0  999.9    34.0*    9.1*  0.00I 999.9  000000 
725955 24259  19740309    30.3 18    21.9 18  1020.6 16  9999.9  0   37.1 18    1.8 18    7.0  999.9    41.0*   21.2*  0.00I 999.9  000000 
725955 24259  19740310    40.0 19    30.7 19  1016.9 17  9999.9  0   28.3 19    9.4 19   24.9  999.9    48.9*   32.0*  0.00I 999.9  000000 
725955 24259  19740311    43.4 20    34.8 20  1013.3 17  9999.9  0   16.7 20   10.3 20   19.8  999.9    51.1*   34.0* 99.99  999.9  010000 
725955 24259  19740312    47.0 20    34.0 20  1011.5 17  9999.9  0   18.4 20   17.3 20   29.9  999.9    55.0*   42.1* 99.99  999.9  010000 
725955 24259  19740313    41.0 19    26.8 19  1019.6 16  9999.9  0   26.3 19    4.9 19   19.8   35.0    52.0*   31.1* 99.99  999.9  010000 
725955 24259  19740314    47.8 20    39.2 20  1018.2 17  9999.9  0   21.2 20    2.1 20    8.0  999.9    60.1*   41.0* 99.99  999.9  010000 
725955 24259  19740315    53.4 20    44.5 20  1017.0 17  9999.9  0   26.0 20    1.5 20    4.9  999.9    66.0*   44.1* 99.99  999.9  010000 
725955 24259  19740316    54.7 18    44.1 18  1015.5 16  9999.9  0   32.4 18    3.2 18    8.9  999.9    66.0*   43.0*  0.00I 999.9  000000 
725955 24259  19740317    52.3 20    41.3 19  1019.4 17  9999.9  0   25.3 20    3.2 20   10.9  999.9    64.9*   41.0* 99.99  999.9  010000 
725955 24259  19740318    50.8 19    33.2 19  1021.3 16  9999.9  0   34.6 19    6.8 19   14.0  999.9    64.9*   33.1*  0.00I 999.9  000000 
725955 24259  19740319    47.6 20    29.2 20  1018.9 17  9999.9  0   35.8 20    2.3 20    8.0  999.9    66.0*   26.2*  0.00I 999.9  000000 
725955 24259  19740320    51.2 20    24.4 20  1017.9 17  9999.9  0   36.5 20    7.6 20   12.8  999.9    69.1*   37.9*  0.00I 999.9  000000 
725955 24259  19740321    49.3 16    27.5 16  1018.8 15  9999.9  0   36.8 16    1.5 15    3.9  999.9    64.9*   27.1*  0.00I 999.9  000000 
725955 24259  19740322    49.0 20    27.6 20  1018.7 17  9999.9  0   35.4 20    3.7 20    9.9  999.9    66.9*   29.1*  0.00I 999.9  000000 
725955 24259  19740323    47.8 20    27.6 20  1016.8 17  9999.9  0   35.5 20    4.4 20   15.0  999.9    64.9*   26.2*  0.00I 999.9  000000 
725955 24259  19740324    51.6 18    32.9 18  1014.7 17  9999.9  0   29.1 18    4.5 18    8.0  999.9    66.0*   31.1*  0.00I 999.9  000000 
725955 24259  19740325    54.8 18    38.0 18  1011.0 14  9999.9  0   21.3 18   12.7 18   19.8   26.8    66.0*   48.0* 99.99  999.9  010000 
725955 24259  19740326    49.9 19    37.6 19  1010.9 16  9999.9  0   26.9 19   14.3 19   29.9   35.0    57.0*   39.0*  0.00I 999.9  000000 
725955 24259  19740327    46.7 18    37.3 18  1006.1 15  9999.9  0   16.3 18   14.4 18   24.9   44.9    55.0*   39.0* 99.99  999.9  010000 
725955 24259  19740328    46.3 20    34.7 20  1012.0 17  9999.9  0   20.7 20   15.9 20   28.9   35.0    55.9*   39.0* 99.99  999.9  010000 
725955 24259  19740329    49.2 19    40.8 19  1014.6 17  9999.9  0   17.4 19   10.2 19   19.8   29.9    54.0*   42.1* 99.99  999.9  010000 
725955 24259  19740330    46.9 18    39.2 18  1014.8 15  9999.9  0   13.7 18    8.7 17   16.9  999.9    51.1*   39.9* 99.99  999.9  010010 
725955 24259  19740331    39.4 20    30.7 20  1015.8 17  9999.9  0   22.8 20    6.6 20   17.9  999.9    50.0*   29.1* 99.99  999.9  010000 
725955 24259  19740401    44.6 19    36.4 19  1006.5 17  9999.9  0   11.8 19   11.4 19   19.8  999.9    52.0*   39.9* 99.99  999.9  110000 
725955 24259  19740402    41.4 20    30.8 20  1012.4 17  9999.9  0   29.0 20    7.1 20   15.0  999.9    51.1*   31.1* 99.99  999.9  010000 
725955 24259  19740403    42.7 20    29.2 20  1021.6 17  9999.9  0   29.8 20    7.4 20   15.9  999.9    57.0*   34.0*  0.00I 999.9  000000 
725955 24259  19740404    47.0 18    31.7 18  1023.8 16  9999.9  0   34.0 18    6.2 18   11.8  999.9    63.0*   32.0*  0.00I 999.9  000000 
725955 24259  19740405    52.6 19    33.3 19  1015.9 16  9999.9  0   27.3 19   15.4 19   22.9   29.9    64.9*   46.0* 99.99  999.9  010000 
725955 24259  19740406    44.5 16    33.6 16  1022.5 16  9999.9  0   24.5 16    5.7 16   12.8  999.9    54.0*   31.1* 99.99  999.9  010000 
725955 24259  19740407    45.6 17    30.8 17  1025.8 17  9999.9  0   35.6 17    5.7 17   15.0  999.9    57.0*   30.2*  0.00I 999.9  000000 
725955 24259  19740408    49.2 16    34.1 16  1013.9 16  9999.9  0   29.3 16    8.1 16   17.9  999.9    59.0*   36.0*  0.00I 999.9  000000 
725955 24259  19740409    41.4 16    34.0 16  1011.5 16  9999.9  0    8.2 16   10.6 16   24.9  999.9    53.1*   34.0* 99.99  999.9  111000 
725955 24259  19740410    43.3 16    31.5 16  1024.1 15  9999.9  0   23.1 16    7.8 16   17.9  999.9    53.1*   35.1*  0.00I 999.9  000000 
725955 24259  19740411    50.4 16    39.2 16  1026.0 16  9999.9  0   17.6 16    7.8 16   17.9  999.9    55.0*   44.1*  0.00I 999.9  000000 
725955 24259  19740412    46.4 10    30.0 10  1025.9 10  9999.9  0   33.9 10    9.8 10   15.0  999.9    54.0*   32.0*  0.00I 999.9  000000 
725955 24259  19740413    51.3 13    27.8 13  1023.4 13  9999.9  0   44.7 13    7.4 13   14.0  999.9    63.0*   27.1*  0.00I 999.9  000000 
725955 24259  19740414    51.5 15    27.5 15  1021.3 15  9999.9  0   38.4 15    6.2 15    8.9  999.9    66.9*   30.2*  0.00I 999.9  000000 
725955 24259  19740415    56.1 17    36.3 17  1017.9 17  9999.9  0   28.5 17   10.7 17   19.8  999.9    68.0*   42.1*  0.00I 999.9  000000 
725955 24259  19740416    49.1 17    33.2 17  1020.2 17  9999.9  0   35.6 17    9.5 17   19.8  999.9    64.9*   32.0*  0.00I 999.9  000000 
725955 24259  19740417    54.4 18    35.8 17  1012.9 15  9999.9  0   34.3 18    8.0 17   24.9  999.9    68.0*   34.0*  0.00I 999.9  000000 
725955 24259  19740418    49.7 20    37.6 20  1011.8 16  9999.9  0   17.5 20    9.6 20   16.9  999.9    64.9*   41.0* 99.99  999.9  110000 
725955 24259  19740419    44.6 19    33.4 19  1020.2 17  9999.9  0   22.0 19    9.5 19   17.9  999.9    53.1*   33.1*  0.00I 999.9  000000 
725955 24259  19740420    48.6 19    35.8 19  1021.1 16  9999.9  0   23.3 19    8.4 19   16.9  999.9    60.1*   41.0* 99.99  999.9  010000 
725955 24259  19740421    51.3 20    35.5 20  1020.3 17  9999.9  0   34.6 20    5.7 20   15.0  999.9    70.0*   32.0*  0.00I 999.9  000000 
725955 24259  19740422    58.4 17    41.7 17  1012.1 15  9999.9  0   29.4 17    8.9 17   22.0   31.9    70.0*   48.0*  0.00I 999.9  000000 
725955 24259  19740423    45.1 20    37.4 20  1006.9 17  9999.9  0   12.1 20    8.8 19   15.0  999.9    60.1*   37.0* 99.99  999.9  011010 
725955 24259  19740424    41.1 19    32.9 19  1011.2 17  9999.9  0   17.2 19    7.1 19   16.9  999.9    46.9*   31.1* 99.99  999.9  010000 
725955 24259  19740425    43.1 20    31.6 19  1017.0 17  9999.9  0   18.9 20   10.3 19   17.9  999.9    53.1*   33.1* 99.99  999.9  010000 
725955 24259  19740426    44.0 19    30.7 19  1020.7 17  9999.9  0   21.6 19    9.5 19   19.8  999.9    52.0*   30.2* 99.99  999.9  010000 
725955 24259  19740427    46.3 19    36.1 19  1024.9 17  9999.9  0   24.1 19    6.5 19   15.0  999.9    59.0*   33.1* 99.99  999.9  010000 
725955 24259  19740428    50.5 18    36.3 18  1025.2 16  9999.9  0   31.8 18    8.9 18   15.0  999.9    66.9*   33.1*  0.00I 999.9  000000 
725955 24259  19740429    56.8 19    40.1 19  1024.2 16  9999.9  0   39.0 19    6.6 19   16.9  999.9    73.9*   37.0*  0.00I 999.9  000000 
725955 24259  19740430    60.4 18    43.9 18  1020.2 16  9999.9  0   40.4 18    5.8 18    8.9  999.9    77.0*   39.0*  0.00I 999.9  000000 
725955 24259  19740501    59.6 19    39.3 19  1015.0 16  9999.9  0   38.5 19    8.6 19   15.0  999.9    77.0*   42.1*  0.00I 999.9  000000 
725955 24259  19740502    53.5 19    34.4 19  1016.6 16  9999.9  0   35.4 19    9.0 19   21.0  999.9    68.0*   35.1*  0.00I 999.9  000000 
725955 24259  19740503    55.7 18    33.5 17  1017.6 16  9999.9  0   35.3 18    8.8 18   19.8  999.9    70.0*   36.0*  0.00I 999.9  000000 
725955 24259  19740504    57.9 19    36.5 19  1018.9 16  9999.9  0   36.8 19    8.0 19   15.0  999.9    75.9*   34.0*  0.00I 999.9  000000 
725955 24259  19740505    61.9 20    42.8 19  1015.8 16  9999.9  0   39.9 19    5.9 20    9.9  999.9    81.0* 9999.9   0.00I 999.9  000000 
725955 24259  19740506    65.1 20    45.0 20  1014.0 17  9999.9  0   38.0 20    7.2 20   12.8  999.9    80.1*   46.9*  0.00I 999.9  000000 
725955 24259  19740507    66.8 20    47.4 20  1013.0 17  9999.9  0   41.0 20    6.4 20    9.9  999.9    82.0*   46.0*  0.00I 999.9  000000 
725955 24259  19740508    66.3 19    46.4 19  1012.3 16  9999.9  0   38.8 19    8.3 19   16.9  999.9    80.1*   48.0*  0.00I 999.9  000000 
725955 24259  19740509    59.6 17    32.0 17  1014.1 15  9999.9  0   40.1 17    9.8 17   15.0  999.9    79.0*   39.0*  0.00I 999.9  000000 
725955 24259  19740510    55.1 19    35.4 19  1017.3 16  9999.9  0   33.6 19    9.5 19   19.8  999.9    68.0*   39.9*  0.00I 999.9  000000 
725955 24259  19740511    59.0 19    40.0 19  1015.1 17  9999.9  0   31.4 19    7.7 19   11.8  999.9    70.0*   43.0*  0.43A 999.9  000000 
725955 24259  19740512    56.2 16    35.4 16  1013.4 16  9999.9  0   28.4 16   14.3 16   19.8  999.9    70.0*   44.1*  0.00I 999.9  000000 
725955 24259  19740513    49.2 19    29.0 19  1017.1 16  9999.9  0   36.6 19    9.7 19   19.8  999.9    64.9*   33.1*  0.00I 999.9  000000 
725955 24259  19740514    52.5 20    32.6 20  1014.2 17  9999.9  0   30.6 20    9.9 19   17.9  999.9    64.0*   36.0*  0.00I 999.9  000000 
725955 24259  19740515    48.2 20    30.4 20  1014.0 17  9999.9  0   25.3 20    9.5 20   15.0  999.9    62.1*   34.0*  0.00I 999.9  000000 
725955 24259  19740516    44.4 20    26.7 20  1013.9 17  9999.9  0   27.2 20    9.8 20   17.9  999.9    55.9*   30.2*  0.00I 999.9  000000 
725955 24259  19740517    40.4 19    29.6 19  1011.9 17  9999.9  0   18.6 19    8.2 18   14.0  999.9    51.1*   28.2*  0.00I 999.9  000000 
725955 24259  19740518    41.4 19    32.9 19  1016.5 16  9999.9  0   16.3 19    7.2 19   15.9  999.9    55.9*   33.1* 99.99  999.9  010000 
725955 24259  19740519    48.2 19    32.5 19  1018.5 17  9999.9  0   20.8 19    9.9 19   16.9  999.9    57.9*   36.0* 99.99  999.9  010000 
725955 24259  19740520    52.4 18    32.4 18  1021.7 17  9999.9  0   30.5 18    9.3 18   16.9  999.9    64.9*   37.9*  0.00I 999.9  000000 
725955 24259  19740521    57.8 18    37.2 18  1019.6 17  9999.9  0   38.8 18    8.2 17   10.9  999.9    66.9*   42.1*  0.00I 999.9  000000 
725955 24259  19740522    58.7 17    41.7 17  1017.4 16  9999.9  0   30.2 17    8.8 17   17.9  999.9    73.9*   37.0* 99.99  999.9  010000 
725955 24259  19740523    61.4 16    41.2 16  1016.4 16  9999.9  0   37.0 16    9.0 16   17.9  999.9    70.0*   41.0*  0.00I 999.9  000000 
725955 24259  19740524    62.5 17    42.5 17  1018.9 17  9999.9  0   42.0 17    7.5 17   15.0  999.9    80.1*   41.0*  0.00I 999.9  000000 
725955 24259  19740525    68.9 17    47.7 17  1020.1 15  9999.9  0   34.6 17    7.2 17   12.8  999.9    84.0*   50.0*  0.00I 999.9  000000 
725955 24259  19740526    73.0 15    49.1 15  1017.2 15  9999.9  0   42.8 15    8.7 15   14.0  999.9    84.9*   46.9*  0.00I 999.9  000000 
725955 24259  19740527    69.5 18    47.5 18  1011.2 17  9999.9  0   37.2 18   11.8 18   16.9  999.9    82.0*   53.1*  0.00I 999.9  000000 
725955 24259  19740528    60.8 20    40.2 20  1011.3 17  9999.9  0   32.7 20    9.5 19   17.9  999.9    75.0*   43.0*  0.00I 999.9  000000 
725955 24259  19740529    59.5 20    35.4 19  1013.8 17  9999.9  0   31.8 20   11.0 20   19.8  999.9    75.9*   42.1*  0.00I 999.9  000000 
725955 24259  19740530    56.9 20    32.5 20  1016.3 17  9999.9  0   39.5 20   10.2 20   19.8  999.9    72.0*   33.1*  0.00I 999.9  000000 
725955 24259  19740531    65.3 18    35.7 18  1014.0 17  9999.9  0   43.1 18    7.1 18   11.8  999.9    82.0*   37.0*  0.00I 999.9  000000 
725955 24259  19740601    69.1 20    40.2 19  1014.2 17  9999.9  0   42.2 20    6.7 20   11.8  999.9    87.1*   42.1*  0.00I 999.9  000000 
725955 24259  19740602    71.9 19    43.3 19  1014.6 16  9999.9  0   40.6 18    8.8 19   15.0  999.9    89.1*   50.0*  0.00I 999.9  000000 
725955 24259  19740603    69.5 20    47.1 19  1015.3 17  9999.9  0   41.0 20    9.6 20   15.9  999.9    84.0*   52.0*  0.00I 999.9  000000 
725955 24259  19740604    65.3 20    46.4 20  1016.6 17  9999.9  0   32.0 20   10.3 20   19.8  999.9    80.1*   51.1*  0.00I 999.9  000000 
725955 24259  19740605    63.5 20    48.9 20  1018.3 17  9999.9  0   26.2 20   11.4 20   15.0  999.9    68.0*   59.0*  0.00I 999.9  000000 
725955 24259  19740606    62.7 20    46.5 20  1019.1 17  9999.9  0   29.8 18   10.3 20   17.9  999.9    75.0*   48.0*  0.00I 999.9  000000 
725955 24259  19740607    57.5 19    33.8 19  1016.2 16  9999.9  0   34.5 19   13.5 19   19.8  999.9    73.9*   41.0*  0.00I 999.9  000000 
725955 24259  19740608    63.1 16    37.1 16  1015.1 15  9999.9  0   42.9 16    9.5 16   16.9  999.9    78.1*   36.0*  0.00I 999.9  000000 
725955 24259  19740609    68.9 20    40.3 20  1013.4 17  9999.9  0   40.9 20    7.1 20   11.8  999.9    89.1*   44.1*  0.43A 999.9  000000 
725955 24259  19740610    73.0 18    43.2 18  1013.8 15  9999.9  0   39.5 18    7.6 17   15.0  999.9    91.9*   46.9*  0.00I 999.9  000000 
725955 24259  19740611    80.2 17    49.3 17  1013.3 16  9999.9  0   39.2 17    7.3 17   11.8  999.9    93.0*   53.1*  0.00I 999.9  000000 
725955 24259  19740612    76.4 19    46.8 19  1011.5 16  9999.9  0   35.0 19    7.7 19   12.8  999.9    91.0*   53.1*  0.00I 999.9  000000 
725955 24259  19740613    77.2 19    44.8 19  1009.7 17  9999.9  0   33.7 19    9.5 19   15.9  999.9    91.0*   52.0*  0.00I 999.9  000000 
725955 24259  19740614    77.4 20    42.9 20  1010.9 17  9999.9  0   32.0 20   10.4 20   22.0  999.9    91.0*   53.1*  0.00I 999.9  000000 
725955 24259  19740615    75.1 18    36.9 18  1010.8 16  9999.9  0   34.6 18   12.5 18   22.9  999.9    89.1*   51.1*  0.00I 999.9  000000 
725955 24259  19740616    71.2 18    42.5 18  1007.4 17  9999.9  0   31.0 18    8.9 18   17.9  999.9    84.0*   50.0* 99.99  999.9  010010 
725955 24259  19740617    68.1 17    53.4 16  1006.3 17  9999.9  0   29.5 17    7.7 17   10.9  999.9    86.0*   50.0*  0.00I 999.9  000000 
725955 24259  19740618    74.7 20    50.6 20  1003.0 17  9999.9  0   30.6 20   10.2 20   22.0  999.9    91.9*   53.1*  0.00I 999.9  000010 
725955 24259  19740619    63.5 20    49.0 20  1008.0 17  9999.9  0   17.3 20   10.6 20   17.9  999.9    91.9*   53.1* 99.99  999.9  110010 
725955 24259  19740620    62.0 18    47.6 18  1017.2 17  9999.9  0   29.9 18    5.3 18   10.9  999.9    81.0*   46.9*  0.00I 999.9  000000 
725955 24259  19740621    71.7 17    43.6 17  1014.1 16  9999.9  0   42.8 17    6.4 17   15.0  999.9    90.0*   50.0*  0.00I 999.9  000000 
725955 24259  19740622    74.4 19    48.9 19  1010.0 16  9999.9  0   38.4 19    7.6 19   15.0  999.9    90.0*   54.0*  0.00I 999.9  000000 
